Frequency,Nominal,Min,Max
348.3854359824304,-0.9140419659917008,-1.031585904610665,-0.819376162022875
356.5003752534963,-0.8923593190986693,-1.0068629617523688,-0.8000852815158349
364.80433574236196,-0.8712285019885534,-0.9827859751170533,-0.7812756776673582
373.3017203187944,-0.85063295962861,-0.9593345182132288,-0.7629335107124439
381.99703440857235,-0.830556788885786,-0.9364890272306312,-0.7450454532000553
390.89488838232216,-0.8109847043159717,-0.9142307530293391,-0.7275986645686973
399.99999999999784,-0.7919020061364138,-0.8925417163195157,-0.7105807672838855
409.31719691229944,-0.7732945502252644,-0.8714046657958214,-0.6939798244289072
418.8514192203575,-0.7551487200042305,-0.8508030390096436,-0.6777843186488036
428.6077220950402,-0.7374514000715736,-0.8307209257795141,-0.661983132354574
438.5912784572715,-0.7201899514626826,-0.8111430339557392,-0.6465655291019344
448.8073817207828,-0.7033521884248293,-0.7920546573700492,-0.6315211360648749
459.26144859875046,-0.6869263566011413,-0.7734416458139046,-0.6168399275304501
469.9590219758091,-0.6709011125271103,-0.7552903769014877,-0.602512209346425
480.90577384696235,-0.65526550434952,-0.737587729684357,-0.5885286042584055
492.1075083249497,-0.6400089536850199,-0.7203210598948903,-0.574880038077709
503.5701647176639,-0.6251212385411045,-0.7034781767051977,-0.5615577266253539
